date,tmean,year,gdd,gdd_cumul
1993-09-11,67.5,1993,27.5,3499.75
1993-09-12,70.0,1993,30.0,3529.75
1993-09-13,55.0,1993,15.0,3544.75
1993-09-14,46.5,1993,6.5,3551.25
1993-09-15,51.666666666666664,1993,11.666666666666664,3562.9166666666665
1993-09-16,56.0,1993,16.0,3578.9166666666665
1993-09-17,55.666666666666664,1993,15.666666666666664,3594.5833333333335
1993-09-18,52.0,1993,12.0,3606.5833333333335
1993-09-19,51.833333333333336,1993,11.833333333333336,3618.4166666666665
1993-09-20,55.0,1993,15.0,3633.4166666666665
1993-09-21,61.5,1993,21.5,3654.9166666666665
1993-09-22,58.333333333333336,1993,18.333333333333336,3673.25
1993-09-23,51.333333333333336,1993,11.333333333333336,3684.5833333333335
1993-09-24,55.166666666666664,1993,15.166666666666664,3699.75
1993-09-25,54.5,1993,14.5,3714.25
1993-09-26,52.666666666666664,1993,12.666666666666664,3726.9166666666665
1993-09-27,57.166666666666664,1993,17.166666666666664,3744.0833333333335
1993-09-28,57.666666666666664,1993,17.666666666666664,3761.75
1993-09-29,55.0,1993,15.0,3776.75
1993-09-30,62.166666666666664,1993,22.166666666666664,3798.9166666666665
1993-10-01,58.0,1993,18.0,3816.9166666666665
1993-10-02,51.833333333333336,1993,11.833333333333336,3828.75
1993-10-03,56.166666666666664,1993,16.166666666666664,3844.9166666666665
1993-10-04,61.5,1993,21.5,3866.4166666666665
1993-10-05,63.666666666666664,1993,23.666666666666664,3890.0833333333335
1993-10-06,64.83333333333333,1993,24.83333333333333,3914.9166666666665
1993-10-07,60.833333333333336,1993,20.833333333333336,3935.75
1993-10-08,45.833333333333336,1993,5.833333333333336,3941.5833333333335
1993-10-09,32.166666666666664,1993,0.0,3941.5833333333335
1993-10-10,42.333333333333336,1993,2.3333333333333357,3943.9166666666665
1993-10-11,47.166666666666664,1993,7.166666666666664,3951.0833333333335
1993-10-12,54.0,1993,14.0,3965.0833333333335
1993-10-13,50.0,1993,10.0,3975.0833333333335
1993-10-14,48.833333333333336,1993,8.833333333333336,3983.9166666666665
1993-10-15,49.0,1993,9.0,3992.9166666666665
1993-10-16,49.833333333333336,1993,9.833333333333336,4002.75
1993-10-17,48.666666666666664,1993,8.666666666666664,4011.4166666666665
1993-10-18,40.666666666666664,1993,0.6666666666666643,4012.0833333333335
1993-10-19,43.833333333333336,1993,3.8333333333333357,4015.9166666666665
1993-10-20,43.333333333333336,1993,3.3333333333333357,4019.25
1993-10-21,43.0,1993,3.0,4022.25
1993-10-22,50.666666666666664,1993,10.666666666666664,4032.9166666666665
1993-10-23,51.666666666666664,1993,11.666666666666664,4044.5833333333335
1993-10-24,51.333333333333336,1993,11.333333333333336,4055.9166666666665
1993-10-25,50.5,1993,10.5,4066.4166666666665
1993-10-26,41.5,1993,1.5,4067.9166666666665
1993-10-27,38.166666666666664,1993,0.0,4067.9166666666665
1993-10-28,44.5,1993,4.5,4072.4166666666665
1993-10-29,26.833333333333332,1993,0.0,4072.4166666666665
1993-10-30,17.0,1993,0.0,4072.4166666666665
1993-10-31,33.166666666666664,1993,0.0,4072.4166666666665
1993-11-01,44.833333333333336,1993,4.833333333333336,4077.25
1993-11-02,33.5,1993,0.0,4077.25
1993-11-03,44.166666666666664,1993,4.166666666666664,4081.4166666666665
1993-11-04,43.666666666666664,1993,3.6666666666666643,4085.0833333333335
1993-11-05,24.833333333333332,1993,0.0,4085.0833333333335
1993-11-06,23.666666666666668,1993,0.0,4085.0833333333335
1993-11-07,34.333333333333336,1993,0.0,4085.0833333333335
1993-11-08,34.833333333333336,1993,0.0,4085.0833333333335
1993-11-09,36.333333333333336,1993,0.0,4085.0833333333335
1993-11-10,42.5,1993,2.5,4087.5833333333335
1993-11-11,43.75,1993,3.75,4091.3333333333335
1993-11-12,39.333333333333336,1993,0.0,4091.3333333333335
1993-11-13,34.666666666666664,1993,0.0,4091.3333333333335
1993-11-14,31.166666666666668,1993,0.0,4091.3333333333335
1993-11-15,25.333333333333332,1993,0.0,4091.3333333333335
1993-11-16,31.833333333333332,1993,0.0,4091.3333333333335
1993-11-17,33.0,1993,0.0,4091.3333333333335
1993-11-18,38.833333333333336,1993,0.0,4091.3333333333335
1993-11-19,31.666666666666668,1993,0.0,4091.3333333333335
1993-11-20,32.833333333333336,1993,0.0,4091.3333333333335
1993-11-21,42.5,1993,2.5,4093.8333333333335
1993-11-22,45.5,1993,5.5,4099.333333333333
1993-11-23,33.166666666666664,1993,0.0,4099.333333333333
1993-11-24,9.0,1993,0.0,4099.333333333333
1993-11-25,2.8333333333333335,1993,0.0,4099.333333333333
1993-11-26,16.833333333333332,1993,0.0,4099.333333333333
1993-11-27,34.5,1993,0.0,4099.333333333333
1993-11-28,40.166666666666664,1993,0.1666666666666643,4099.5
1993-11-29,43.333333333333336,1993,3.3333333333333357,4102.833333333333
1993-11-30,40.333333333333336,1993,0.3333333333333357,4103.166666666667
1993-12-01,39.5,1993,0.0,4103.166666666667
1993-12-02,38.5,1993,0.0,4103.166666666667
1993-12-03,34.833333333333336,1993,0.0,4103.166666666667
1993-12-04,38.5,1993,0.0,4103.166666666667
1993-12-05,39.166666666666664,1993,0.0,4103.166666666667
1993-12-06,30.333333333333332,1993,0.0,4103.166666666667
1993-12-07,39.5,1993,0.0,4103.166666666667
1993-12-08,40.333333333333336,1993,0.3333333333333357,4103.5
1993-12-09,45.666666666666664,1993,5.666666666666664,4109.166666666667
1993-12-10,43.333333333333336,1993,3.3333333333333357,4112.5
1993-12-11,41.166666666666664,1993,1.1666666666666643,4113.666666666667
1993-12-12,48.5,1993,8.5,4122.166666666667
1993-12-13,36.166666666666664,1993,0.0,4122.166666666667
1993-12-14,31.333333333333332,1993,0.0,4122.166666666667
1993-12-15,29.166666666666668,1993,0.0,4122.166666666667
1993-12-16,27.166666666666668,1993,0.0,4122.166666666667
1993-12-17,20.5,1993,0.0,4122.166666666667
1993-12-18,25.166666666666668,1993,0.0,4122.166666666667
1993-12-19,26.666666666666668,1993,0.0,4122.166666666667
1993-12-20,17.833333333333332,1993,0.0,4122.166666666667
1993-12-21,25.833333333333332,1993,0.0,4122.166666666667
1993-12-22,12.833333333333334,1993,0.0,4122.166666666667
1993-12-23,23.666666666666668,1993,0.0,4122.166666666667
1993-12-24,23.0,1993,0.0,4122.166666666667
1993-12-25,38.833333333333336,1993,0.0,4122.166666666667
1993-12-26,44.833333333333336,1993,4.833333333333336,4127.0
1993-12-27,36.5,1993,0.0,4127.0
1993-12-28,30.0,1993,0.0,4127.0
1993-12-29,30.666666666666668,1993,0.0,4127.0
1993-12-30,32.0,1993,0.0,4127.0
1993-12-31,38.833333333333336,1993,0.0,4127.0
1994-01-01,34.5,1994,0.0,0.0
1994-01-02,40.0,1994,0.0,0.0
1994-01-03,35.333333333333336,1994,0.0,0.0
1994-01-04,34.666666666666664,1994,0.0,0.0
1994-01-05,42.166666666666664,1994,2.1666666666666643,2.1666666666666643
1994-01-06,33.666666666666664,1994,0.0,2.1666666666666643
1994-01-07,24.666666666666668,1994,0.0,2.1666666666666643
1994-01-08,32.0,1994,0.0,2.1666666666666643
1994-01-09,33.0,1994,0.0,2.1666666666666643
1994-01-10,30.666666666666668,1994,0.0,2.1666666666666643
1994-01-11,32.0,1994,0.0,2.1666666666666643
1994-01-12,33.333333333333336,1994,0.0,2.1666666666666643
1994-01-13,36.333333333333336,1994,0.0,2.1666666666666643
1994-01-14,41.666666666666664,1994,1.6666666666666643,3.8333333333333286
1994-01-15,38.333333333333336,1994,0.0,3.8333333333333286
1994-01-16,39.333333333333336,1994,0.0,3.8333333333333286
1994-01-17,25.333333333333332,1994,0.0,3.8333333333333286
1994-01-18,30.25,1994,0.0,3.8333333333333286
1994-01-19,44.333333333333336,1994,4.333333333333336,8.166666666666664
1994-01-20,35.333333333333336,1994,0.0,8.166666666666664
1994-01-21,37.166666666666664,1994,0.0,8.166666666666664
1994-01-22,41.5,1994,1.5,9.666666666666664
1994-01-23,41.666666666666664,1994,1.6666666666666643,11.333333333333329
1994-01-24,44.333333333333336,1994,4.333333333333336,15.666666666666664
1994-01-25,38.833333333333336,1994,0.0,15.666666666666664
1994-01-26,30.5,1994,0.0,15.666666666666664
1994-01-27,27.333333333333332,1994,0.0,15.666666666666664
1994-01-28,23.666666666666668,1994,0.0,15.666666666666664
1994-01-29,23.0,1994,0.0,15.666666666666664
1994-01-30,17.25,1994,0.0,15.666666666666664
1994-01-31,8.166666666666666,1994,0.0,15.666666666666664
1994-02-01,18.5,1994,0.0,15.666666666666664
1994-02-02,19.833333333333332,1994,0.0,15.666666666666664
1994-02-03,22.166666666666668,1994,0.0,15.666666666666664
1994-02-04,25.333333333333332,1994,0.0,15.666666666666664
1994-02-05,27.166666666666668,1994,0.0,15.666666666666664
1994-02-06,34.333333333333336,1994,0.0,15.666666666666664
1994-02-07,27.333333333333332,1994,0.0,15.666666666666664
1994-02-08,22.166666666666668,1994,0.0,15.666666666666664
1994-02-09,14.5,1994,0.0,15.666666666666664
1994-02-10,32.333333333333336,1994,0.0,15.666666666666664
1994-02-11,33.0,1994,0.0,15.666666666666664
1994-02-12,24.333333333333332,1994,0.0,15.666666666666664
1994-02-13,29.166666666666668,1994,0.0,15.666666666666664
1994-02-14,40.0,1994,0.0,15.666666666666664
1994-02-15,35.0,1994,0.0,15.666666666666664
1994-02-16,43.333333333333336,1994,3.3333333333333357,19.0
1994-02-17,43.333333333333336,1994,3.3333333333333357,22.333333333333336
1994-02-18,46.833333333333336,1994,6.833333333333336,29.16666666666667
1994-02-19,36.333333333333336,1994,0.0,29.16666666666667
1994-02-20,30.666666666666668,1994,0.0,29.16666666666667
1994-02-21,30.5,1994,0.0,29.16666666666667
1994-02-22,25.833333333333332,1994,0.0,29.16666666666667
1994-02-23,25.0,1994,0.0,29.16666666666667
1994-02-24,37.333333333333336,1994,0.0,29.16666666666667
1994-02-25,24.5,1994,0.0,29.16666666666667
1994-02-26,33.666666666666664,1994,0.0,29.16666666666667
1994-02-27,44.333333333333336,1994,4.333333333333336,33.50000000000001
1994-02-28,41.666666666666664,1994,1.6666666666666643,35.16666666666667
1994-03-01,37.0,1994,0.0,35.16666666666667
1994-03-02,42.5,1994,2.5,37.66666666666667
1994-03-03,48.0,1994,8.0,45.66666666666667
1994-03-04,48.0,1994,8.0,53.66666666666667
1994-03-05,47.666666666666664,1994,7.666666666666664,61.333333333333336
1994-03-06,45.333333333333336,1994,5.333333333333336,66.66666666666667
1994-03-07,36.5,1994,0.0,66.66666666666667
1994-03-08,28.666666666666668,1994,0.0,66.66666666666667
1994-03-09,25.5,1994,0.0,66.66666666666667
1994-03-10,39.166666666666664,1994,0.0,66.66666666666667
1994-03-11,45.833333333333336,1994,5.833333333333336,72.5
1994-03-12,43.333333333333336,1994,3.3333333333333357,75.83333333333334
1994-03-13,43.666666666666664,1994,3.6666666666666643,79.5
1994-03-14,52.833333333333336,1994,12.833333333333336,92.33333333333334
1994-03-15,48.166666666666664,1994,8.166666666666664,100.5
1994-03-16,54.0,1994,14.0,114.5
1994-03-17,55.166666666666664,1994,15.166666666666664,129.66666666666669
1994-03-18,50.666666666666664,1994,10.666666666666664,140.33333333333334
1994-03-19,56.333333333333336,1994,16.333333333333336,156.66666666666669
1994-03-20,46.166666666666664,1994,6.166666666666664,162.83333333333334
1994-03-21,43.0,1994,3.0,165.83333333333334
1994-03-22,50.666666666666664,1994,10.666666666666664,176.5
1994-03-23,48.5,1994,8.5,185.0
1994-03-24,38.166666666666664,1994,0.0,185.0
1994-03-25,39.833333333333336,1994,0.0,185.0
1994-03-26,34.75,1994,0.0,185.0
1994-03-27,27.666666666666668,1994,0.0,185.0
1994-03-28,30.166666666666668,1994,0.0,185.0
1994-03-29,32.166666666666664,1994,0.0,185.0
1994-03-30,32.833333333333336,1994,0.0,185.0
1994-03-31,42.0,1994,2.0,187.0
1994-04-01,46.5,1994,6.5,193.5
1994-04-02,47.666666666666664,1994,7.666666666666664,201.16666666666666
1994-04-03,46.0,1994,6.0,207.16666666666666
1994-04-04,47.666666666666664,1994,7.666666666666664,214.83333333333331
1994-04-05,35.0,1994,0.0,214.83333333333331
1994-04-06,34.0,1994,0.0,214.83333333333331
1994-04-07,45.333333333333336,1994,5.333333333333336,220.16666666666666
1994-04-08,45.5,1994,5.5,225.66666666666666
1994-04-09,41.166666666666664,1994,1.1666666666666643,226.83333333333331
1994-04-10,33.833333333333336,1994,0.0,226.83333333333331
1994-04-11,33.5,1994,0.0,226.83333333333331
1994-04-12,40.666666666666664,1994,0.6666666666666643,227.5
1994-04-13,53.833333333333336,1994,13.833333333333336,241.33333333333331
1994-04-14,54.166666666666664,1994,14.166666666666664,255.5
1994-04-15,47.833333333333336,1994,7.833333333333336,263.3333333333333
1994-04-16,53.166666666666664,1994,13.166666666666664,276.5
1994-04-17,57.166666666666664,1994,17.166666666666664,293.66666666666663
1994-04-18,59.5,1994,19.5,313.16666666666663
1994-04-19,59.0,1994,19.0,332.16666666666663
1994-04-20,58.666666666666664,1994,18.666666666666664,350.8333333333333
1994-04-21,57.333333333333336,1994,17.333333333333336,368.16666666666663
1994-04-22,59.833333333333336,1994,19.833333333333336,388.0
1994-04-23,60.333333333333336,1994,20.333333333333336,408.3333333333333
1994-04-24,63.5,1994,23.5,431.8333333333333
1994-04-25,56.666666666666664,1994,16.666666666666664,448.5
1994-04-26,37.666666666666664,1994,0.0,448.5
1994-04-27,28.5,1994,0.0,448.5
1994-04-28,32.166666666666664,1994,0.0,448.5
1994-04-29,35.166666666666664,1994,0.0,448.5
1994-04-30,39.333333333333336,1994,0.0,448.5
1994-05-01,47.833333333333336,1994,7.833333333333336,456.3333333333333
1994-05-02,46.666666666666664,1994,6.666666666666664,463.0
1994-05-03,47.666666666666664,1994,7.666666666666664,470.66666666666663
1994-05-04,51.166666666666664,1994,11.166666666666664,481.8333333333333
1994-05-05,59.833333333333336,1994,19.833333333333336,501.66666666666663
1994-05-06,63.166666666666664,1994,23.166666666666664,524.8333333333334
1994-05-07,58.833333333333336,1994,18.833333333333336,543.6666666666666
1994-05-08,55.833333333333336,1994,15.833333333333336,559.5
1994-05-09,56.166666666666664,1994,16.166666666666664,575.6666666666666
1994-05-10,54.833333333333336,1994,14.833333333333336,590.5
1994-05-11,60.333333333333336,1994,20.333333333333336,610.8333333333334
1994-05-12,62.833333333333336,1994,22.833333333333336,633.6666666666666
1994-05-13,59.0,1994,19.0,652.6666666666666
1994-05-14,54.666666666666664,1994,14.666666666666664,667.3333333333334
1994-05-15,59.833333333333336,1994,19.833333333333336,687.1666666666666
1994-05-16,64.83333333333333,1994,24.83333333333333,712.0
1994-05-17,67.83333333333333,1994,27.83333333333333,739.8333333333334
1994-05-18,67.16666666666667,1994,27.16666666666667,767.0
1994-05-19,67.5,1994,27.5,794.5
1994-05-20,64.16666666666667,1994,24.16666666666667,818.6666666666666
1994-05-21,59.833333333333336,1994,19.833333333333336,838.5
1994-05-22,61.5,1994,21.5,860.0
1994-05-23,62.333333333333336,1994,22.333333333333336,882.3333333333334
1994-05-24,61.833333333333336,1994,21.833333333333336,904.1666666666666
1994-05-25,58.166666666666664,1994,18.166666666666664,922.3333333333334
1994-05-26,56.833333333333336,1994,16.833333333333336,939.1666666666666
1994-05-27,58.166666666666664,1994,18.166666666666664,957.3333333333334
1994-05-28,61.333333333333336,1994,21.333333333333336,978.6666666666666
1994-05-29,63.166666666666664,1994,23.166666666666664,1001.8333333333334
1994-05-30,68.16666666666667,1994,28.16666666666667,1030.0
1994-05-31,67.83333333333333,1994,27.83333333333333,1057.8333333333333
1994-06-01,64.83333333333333,1994,24.83333333333333,1082.6666666666667
1994-06-02,65.5,1994,25.5,1108.1666666666667
1994-06-03,66.5,1994,26.5,1134.6666666666667
1994-06-04,68.5,1994,28.5,1163.1666666666667
1994-06-05,68.33333333333333,1994,28.33333333333333,1191.5
1994-06-06,70.66666666666667,1994,30.66666666666667,1222.1666666666667
1994-06-07,70.16666666666667,1994,30.16666666666667,1252.3333333333333
1994-06-08,65.83333333333333,1994,25.83333333333333,1278.1666666666667
1994-06-09,59.5,1994,19.5,1297.6666666666667
1994-06-10,61.166666666666664,1994,21.166666666666664,1318.8333333333333
1994-06-11,64.5,1994,24.5,1343.3333333333333
1994-06-12,70.66666666666667,1994,30.66666666666667,1374.0
1994-06-13,70.5,1994,30.5,1404.5
1994-06-14,79.5,1994,39.5,1444.0
1994-06-15,66.5,1994,26.5,1470.5
1994-06-16,67.16666666666667,1994,27.16666666666667,1497.6666666666667
1994-06-17,68.0,1994,28.0,1525.6666666666667
1994-06-18,70.0,1994,30.0,1555.6666666666667
1994-06-19,69.83333333333333,1994,29.83333333333333,1585.5
1994-06-20,70.5,1994,30.5,1616.0
1994-06-21,67.0,1994,27.0,1643.0
1994-06-22,67.5,1994,27.5,1670.5
1994-06-23,66.33333333333333,1994,26.33333333333333,1696.8333333333333
1994-06-24,71.33333333333333,1994,31.33333333333333,1728.1666666666667
1994-06-25,72.0,1994,32.0,1760.1666666666667
1994-06-26,74.83333333333333,1994,34.83333333333333,1795.0
1994-06-27,77.33333333333333,1994,37.33333333333333,1832.3333333333333
1994-06-28,71.66666666666667,1994,31.66666666666667,1864.0
1994-06-29,73.33333333333333,1994,33.33333333333333,1897.3333333333333
1994-06-30,75.66666666666667,1994,35.66666666666667,1933.0
1994-07-01,75.66666666666667,1994,35.66666666666667,1968.6666666666667
1994-07-02,72.83333333333333,1994,32.83333333333333,2001.5
1994-07-03,70.5,1994,30.5,2032.0
1994-07-04,72.5,1994,32.5,2064.5
1994-07-05,73.33333333333333,1994,33.33333333333333,2097.8333333333335
1994-07-06,73.66666666666667,1994,33.66666666666667,2131.5
1994-07-07,64.16666666666667,1994,24.16666666666667,2155.6666666666665
1994-07-08,60.5,1994,20.5,2176.1666666666665
1994-07-09,69.5,1994,29.5,2205.6666666666665
1994-07-10,75.83333333333333,1994,35.83333333333333,2241.5
1994-07-11,73.33333333333333,1994,33.33333333333333,2274.8333333333335
1994-07-12,72.83333333333333,1994,32.83333333333333,2307.6666666666665
1994-07-13,67.66666666666667,1994,27.66666666666667,2335.3333333333335
1994-07-14,65.0,1994,25.0,2360.3333333333335
1994-07-15,64.5,1994,24.5,2384.8333333333335
1994-07-16,65.66666666666667,1994,25.66666666666667,2410.5
1994-07-17,68.0,1994,28.0,2438.5
1994-07-18,73.83333333333333,1994,33.83333333333333,2472.3333333333335
1994-07-19,76.16666666666667,1994,36.16666666666667,2508.5
1994-07-20,67.33333333333333,1994,27.33333333333333,2535.8333333333335
1994-07-21,64.33333333333333,1994,24.33333333333333,2560.1666666666665
1994-07-22,70.5,1994,30.5,2590.6666666666665
1994-07-23,72.16666666666667,1994,32.16666666666667,2622.8333333333335
1994-07-24,71.66666666666667,1994,31.66666666666667,2654.5
1994-07-25,71.83333333333333,1994,31.83333333333333,2686.3333333333335
1994-07-26,69.5,1994,29.5,2715.8333333333335
1994-07-27,66.83333333333333,1994,26.83333333333333,2742.6666666666665
1994-07-28,70.16666666666667,1994,30.16666666666667,2772.8333333333335
1994-07-29,71.83333333333333,1994,31.83333333333333,2804.6666666666665
1994-07-30,71.33333333333333,1994,31.33333333333333,2836.0
1994-07-31,74.5,1994,34.5,2870.5
1994-08-01,70.66666666666667,1994,30.66666666666667,2901.1666666666665
1994-08-02,69.16666666666667,1994,29.16666666666667,2930.3333333333335
1994-08-03,68.66666666666667,1994,28.66666666666667,2959.0
1994-08-04,67.16666666666667,1994,27.16666666666667,2986.1666666666665
1994-08-05,70.33333333333333,1994,30.33333333333333,3016.5
1994-08-06,76.16666666666667,1994,36.16666666666667,3052.6666666666665
1994-08-07,74.16666666666667,1994,34.16666666666667,3086.8333333333335
1994-08-08,71.33333333333333,1994,31.33333333333333,3118.1666666666665
1994-08-09,74.16666666666667,1994,34.16666666666667,3152.3333333333335
1994-08-10,72.66666666666667,1994,32.66666666666667,3185.0
1994-08-11,71.66666666666667,1994,31.66666666666667,3216.6666666666665
1994-08-12,71.16666666666667,1994,31.16666666666667,3247.8333333333335
1994-08-13,72.16666666666667,1994,32.16666666666667,3280.0
1994-08-14,67.83333333333333,1994,27.83333333333333,3307.8333333333335
1994-08-15,68.16666666666667,1994,28.16666666666667,3336.0
1994-08-16,72.16666666666667,1994,32.16666666666667,3368.1666666666665
1994-08-17,72.0,1994,32.0,3400.1666666666665
1994-08-18,73.0,1994,33.0,3433.1666666666665
1994-08-19,69.66666666666667,1994,29.66666666666667,3462.8333333333335
1994-08-20,64.16666666666667,1994,24.16666666666667,3487.0
1994-08-21,66.33333333333333,1994,26.33333333333333,3513.3333333333335
1994-08-22,70.16666666666667,1994,30.16666666666667,3543.5
1994-08-23,69.5,1994,29.5,3573.0
1994-08-24,72.5,1994,32.5,3605.5
1994-08-25,74.16666666666667,1994,34.16666666666667,3639.6666666666665
1994-08-26,73.66666666666667,1994,33.66666666666667,3673.3333333333335
1994-08-27,73.83333333333333,1994,33.83333333333333,3707.1666666666665
1994-08-28,69.16666666666667,1994,29.16666666666667,3736.3333333333335
1994-08-29,68.5,1994,28.5,3764.8333333333335
1994-08-30,65.66666666666667,1994,25.66666666666667,3790.5
1994-08-31,63.666666666666664,1994,23.666666666666664,3814.1666666666665
1994-09-01,62.5,1994,22.5,3836.6666666666665
1994-09-02,65.5,1994,25.5,3862.1666666666665
1994-09-03,68.83333333333333,1994,28.83333333333333,3891.0
1994-09-04,67.66666666666667,1994,27.66666666666667,3918.6666666666665
1994-09-05,67.5,1994,27.5,3946.1666666666665
1994-09-06,65.83333333333333,1994,25.83333333333333,3972.0
1994-09-07,70.16666666666667,1994,30.16666666666667,4002.1666666666665
1994-09-08,66.5,1994,26.5,4028.6666666666665
1994-09-09,68.5,1994,28.5,4057.1666666666665
1994-09-10,70.5,1994,30.5,4087.6666666666665
1994-09-11,71.0,1994,31.0,4118.666666666667
1994-09-12,69.0,1994,29.0,4147.666666666667
1994-09-13,71.5,1994,31.5,4179.166666666667
1994-09-14,66.33333333333333,1994,26.33333333333333,4205.5
1994-09-15,58.5,1994,18.5,4224.0
1994-09-16,56.333333333333336,1994,16.333333333333336,4240.333333333333
1994-09-17,60.166666666666664,1994,20.166666666666664,4260.5
1994-09-18,62.833333333333336,1994,22.833333333333336,4283.333333333333
1994-09-19,63.666666666666664,1994,23.666666666666664,4307.0
1994-09-20,62.166666666666664,1994,22.166666666666664,4329.166666666667
1994-09-21,53.666666666666664,1994,13.666666666666664,4342.833333333333
1994-09-22,49.166666666666664,1994,9.166666666666664,4352.0
1994-09-23,54.0,1994,14.0,4366.0
1994-09-24,55.666666666666664,1994,15.666666666666664,4381.666666666667
1994-09-25,56.166666666666664,1994,16.166666666666664,4397.833333333333
1994-09-26,63.166666666666664,1994,23.166666666666664,4421.0
1994-09-27,60.333333333333336,1994,20.333333333333336,4441.333333333333
1994-09-28,63.5,1994,23.5,4464.833333333333
1994-09-29,66.5,1994,26.5,4491.333333333333
1994-09-30,67.16666666666667,1994,27.16666666666667,4518.5
1994-10-01,60.0,1994,20.0,4538.5
1994-10-02,57.0,1994,17.0,4555.5
1994-10-03,53.0,1994,13.0,4568.5
1994-10-04,54.5,1994,14.5,4583.0
1994-10-05,54.5,1994,14.5,4597.5
1994-10-06,54.833333333333336,1994,14.833333333333336,4612.333333333333
1994-10-07,50.666666666666664,1994,10.666666666666664,4623.0
1994-10-08,48.833333333333336,1994,8.833333333333336,4631.833333333333
1994-10-09,50.166666666666664,1994,10.166666666666664,4642.0
1994-10-10,54.5,1994,14.5,4656.5
1994-10-11,56.333333333333336,1994,16.333333333333336,4672.833333333333
1994-10-12,59.833333333333336,1994,19.833333333333336,4692.666666666667
1994-10-13,49.0,1994,9.0,4701.666666666667
1994-10-14,51.833333333333336,1994,11.833333333333336,4713.5
1994-10-15,49.833333333333336,1994,9.833333333333336,4723.333333333333
1994-10-16,47.5,1994,7.5,4730.833333333333
1994-10-17,42.5,1994,2.5,4733.333333333333
1994-10-18,44.833333333333336,1994,4.833333333333336,4738.166666666667
1994-10-19,46.833333333333336,1994,6.833333333333336,4745.0
1994-10-20,46.166666666666664,1994,6.166666666666664,4751.166666666667
1994-10-21,49.333333333333336,1994,9.333333333333336,4760.5
1994-10-22,48.166666666666664,1994,8.166666666666664,4768.666666666667
1994-10-23,49.166666666666664,1994,9.166666666666664,4777.833333333333
1994-10-24,42.333333333333336,1994,2.3333333333333357,4780.166666666667
1994-10-25,44.166666666666664,1994,4.166666666666664,4784.333333333333
1994-10-26,48.0,1994,8.0,4792.333333333333
1994-10-27,55.333333333333336,1994,15.333333333333336,4807.666666666667
1994-10-28,60.166666666666664,1994,20.166666666666664,4827.833333333333
1994-10-29,47.833333333333336,1994,7.833333333333336,4835.666666666667
1994-10-30,39.333333333333336,1994,0.0,4835.666666666667
1994-10-31,37.166666666666664,1994,0.0,4835.666666666667
1994-11-01,54.166666666666664,1994,14.166666666666664,4849.833333333333
1994-11-02,48.166666666666664,1994,8.166666666666664,4858.0
1994-11-03,35.5,1994,0.0,4858.0
1994-11-04,30.333333333333332,1994,0.0,4858.0
1994-11-05,39.5,1994,0.0,4858.0
1994-11-06,44.166666666666664,1994,4.166666666666664,4862.166666666667
1994-11-07,55.0,1994,15.0,4877.166666666667
1994-11-08,43.166666666666664,1994,3.1666666666666643,4880.333333333333
1994-11-09,34.5,1994,0.0,4880.333333333333
1994-11-10,41.666666666666664,1994,1.6666666666666643,4882.0
1994-11-11,48.666666666666664,1994,8.666666666666664,4890.666666666667
1994-11-12,51.166666666666664,1994,11.166666666666664,4901.833333333333
1994-11-13,44.0,1994,4.0,4905.833333333333
1994-11-14,32.5,1994,0.0,4905.833333333333
1994-11-15,23.333333333333332,1994,0.0,4905.833333333333
1994-11-16,35.666666666666664,1994,0.0,4905.833333333333
1994-11-17,38.666666666666664,1994,0.0,4905.833333333333
1994-11-18,26.166666666666668,1994,0.0,4905.833333333333
1994-11-19,25.833333333333332,1994,0.0,4905.833333333333
1994-11-20,36.166666666666664,1994,0.0,4905.833333333333
1994-11-21,34.333333333333336,1994,0.0,4905.833333333333
1994-11-22,27.0,1994,0.0,4905.833333333333
1994-11-23,30.833333333333332,1994,0.0,4905.833333333333
1994-11-24,37.833333333333336,1994,0.0,4905.833333333333
1994-11-25,36.833333333333336,1994,0.0,4905.833333333333
1994-11-26,42.333333333333336,1994,2.3333333333333357,4908.166666666667
1994-11-27,30.166666666666668,1994,0.0,4908.166666666667
1994-11-28,26.0,1994,0.0,4908.166666666667
1994-11-29,25.5,1994,0.0,4908.166666666667
1994-11-30,42.333333333333336,1994,2.3333333333333357,4910.5
1994-12-01,47.166666666666664,1994,7.166666666666664,4917.666666666667
1994-12-02,45.333333333333336,1994,5.333333333333336,4923.0
1994-12-03,42.5,1994,2.5,4925.5
1994-12-04,44.166666666666664,1994,4.166666666666664,4929.666666666667
1994-12-05,31.333333333333332,1994,0.0,4929.666666666667
1994-12-06,31.166666666666668,1994,0.0,4929.666666666667
1994-12-07,32.833333333333336,1994,0.0,4929.666666666667
1994-12-08,28.5,1994,0.0,4929.666666666667
1994-12-09,22.5,1994,0.0,4929.666666666667
1994-12-10,21.0,1994,0.0,4929.666666666667
1994-12-11,29.666666666666668,1994,0.0,4929.666666666667
1994-12-12,30.166666666666668,1994,0.0,4929.666666666667
1994-12-13,30.666666666666668,1994,0.0,4929.666666666667
1994-12-14,31.333333333333332,1994,0.0,4929.666666666667
1994-12-15,29.666666666666668,1994,0.0,4929.666666666667
1994-12-16,31.166666666666668,1994,0.0,4929.666666666667
1994-12-17,39.166666666666664,1994,0.0,4929.666666666667
1994-12-18,40.0,1994,0.0,4929.666666666667
1994-12-19,40.166666666666664,1994,0.1666666666666643,4929.833333333333
